REEF_ID,REEF_SUB_ID,REEF_NAME,REEF_AREA,LAT_DEG,LAT_MIN,LONG_DEG,LONG_MIN,GAZ_NAME,REEF_CLASS,FULLREEF_ID,G_SECTION,A_SECTOR,SHELF,LONG_DD,LAT_DD,AIMS_REEF_NAME,
13023,S,DART SHOAL,20,13,8,143,44.5,DART SHOAL,,13023S,FN,PC,,143.741667,-13.133333,DART SHOAL,
13024,S,GLENNIE REEF,10,13,9,143,38,GLENNIE,,13024S,FN,PC,,143.633333,-13.15,GLENNIE REEF,
13025,S,WATERWITCH REEF,10,13,9,143,37,WATERWITCH,,13025S,FN,PC,,143.616667,-13.15,WATERWITCH REEF,
13026,S,GERTRUDE REEF,10,13,10,143,39.5,GERTRUDE,,13026S,FN,PC,,143.658333,-13.166667,GERTRUDE REEF,
13027,S,JUBILEE REEF,380,13,10,143,45,JUBILEE,,13027S,FN,PC,,143.75,-13.166667,JUBILEE REEF,
13028,S,TIJOU REEF,3880,13,9.5,143,56.5,TIJOU,RIBBON,13028S,FN,PC,O,143.941667,-13.158333,TIJOU REEF,
13029,S,13029S,310,13,10.5,143,31.5,13-029,,13029S,NA,PC,,143.525,-13.175,13029S,
13030,S,13030S,380,13,10.5,143,33,13-030,,13030S,NA,PC,,143.55,-13.175,13030S,
13031,S,NIGHT REEF,190,13,11,143,34,NIGHT IS,PLANAR,13031S,FN,PC,I,143.566667,-13.183333,NIGHT REEF,
13032,S,DIAMOND REIGN REEFS,1190,13,12,143,41,DIAMOND REIGNS,,13032S,FN,PC,,143.683333,-13.2,DIAMOND REIGN REEFS,
13033,S,13033S,15190,13,11,143,52.5,13-033,,13033S,FN,PC,,143.875,-13.183333,13033S,
13034,S,BINSTEAD REEF,40,13,13,143,34,BINSTEAD IS,PLANAR,13034S,FN,PC,I,143.566667,-13.216667,BINSTEAD REEF,
13035,S,13035S,120,13,11.5,143,47.5,13-035,,13035S,FN,PC,,143.791667,-13.191667,13035S,
13036,S,THRONE SHOALS,3750,13,14,143,43,THRONE SHOALS,,13036S,FN,PC,,143.716667,-13.233333,THRONE SHOALS,
13037,S,13037S,60,13,14.5,143,55.5,13-037,,13037S,FN,PC,,143.925,-13.241667,13037S,
13038,S,13038S,20,13,15,143,41.5,13-038,,13038S,FN,PC,,143.691667,-13.25,13038S,
13039,S,PARRY REEF,1,13,15,143,38,PARRY ROCK,,13039S,FN,PC,,143.633333,-13.25,PARRY REEF,
13040,S,13040S,310,13,16,143,56.5,13-040,PLANAR,13040S,FN,PC,O,143.941667,-13.266667,Reef 13-040,1
13041,S,CELEBRATION REEF,1000,13,16.5,143,41.5,CELEBRATION,REEF PATCHES,13041S,FN,PC,M,143.691667,-13.275,Celebration Reef,
13042,S,13042S,500,13,19.5,143,31.5,13-042,,13042S,FN,PC,,143.525,-13.325,13042S,
13043,S,13043S,60,13,17,143,32.5,13-043,,13043S,FN,PC,,143.541667,-13.283333,13043S,
13044,S,NORMAN ROCK REEF,1,13,16.5,143,35,NORMAN ROCK,,13044S,FN,PC,,143.583333,-13.275,NORMAN ROCK REEF,
13045,S,LOWRIE REEF,20,13,16.5,143,35.5,LOWRIE ISLAND,,13045S,FN,PC,,143.591667,-13.275,LOWRIE REEF,
13046,S,CHILCOTT ROCK REEF,1,13,16.5,143,37,CHILCOTT ROCK,,13046S,FN,PC,,143.616667,-13.275,CHILCOTT ROCK REEF,
13047,S,HOWARD ROCK REEF,1,13,17,143,37.5,HOWARD ROCK,,13047S,FN,PC,,143.625,-13.283333,HOWARD ROCK REEF,
13048,S,BOW REEF,40,13,18,143,40,BOW,,13048S,FN,PC,,143.666667,-13.3,BOW REEF,
13049,S,13049S,500,13,19,143,54,13-049,,13049S,FN,PC,,143.9,-13.316667,13049S,
13050,A,13050A,1310,13,19,143,58.5,13-050,,13050A,FN,PC,,143.975,-13.316667,13050A,
13050,B,13050B,60,13,18,143,56.5,13-050,,13050B,FN,PC,,143.941667,-13.3,13050B,
13051,A,13051A,1,13,20,143,32.5,13-051,,13051A,FN,PC,,143.541667,-13.333333,13051A,
13051,B,13051B,30,13,20,143,33,13-051,,13051B,FN,PC,,143.55,-13.333333,13051B,
13052,S,13052S,40,13,19.5,143,43.5,13-052,,13052S,FN,PC,,143.725,-13.325,13052S,
13053,S,TREAT REEF,20,13,20,143,36,TREAT,,13053S,FN,PC,,143.6,-13.333333,TREAT REEF,
13054,S,13054S,20,13,21,143,34,13-054,,13054S,FN,PC,,143.566667,-13.35,13054S,
13055,S,13055S,2940,13,20,143,46.5,13-055,REEF PATCHES,13055S,FN,PC,M,143.775,-13.333333,13055S,
13056,S,SAND BANK NO 8 REEF,250,13,21.5,143,57.5,SANDBANK NO.8,PLANAR,13056S,FN,PC,O,143.958333,-13.358333,Sand bank No.8,1
13057,A,SHARLAND REEFS,50,13,22.5,143,35.5,SHARLANDS,,13057A,FN,PC,,143.591667,-13.375,SHARLAND REEFS,
13057,B,ES REEF,60,13,23,143,35.5,ES,,13057B,FN,PC,,143.591667,-13.383333,ES REEF,
13058,A,13058A,20,13,24.5,143,36.5,13-058,,13058A,FN,PC,,143.608333,-13.408333,13058A,
13058,B,13058B,20,13,24.5,143,36,13-058,,13058B,FN,PC,,143.6,-13.408333,13058B,
13059,S,ELLIS REEF,620,13,23,143,42,ELLIS,PLANAR,13059S,FN,PC,M,143.7,-13.383333,ELLIS REEF,
13060,S,BLANCHARD REEF,2750,13,25,143,45,BLANCHARD,PLANAR,13060S,FN,PC,M,143.75,-13.416667,Blanchard Reef,
13061,A,13061A,940,13,24,143,58,13-061,,13061A,FN,PC,O,143.966667,-13.4,13061A,
13061,B,13061B,190,13,25.5,143,58,13-061,,13061B,FN,PC,O,143.966667,-13.425,13061B,
13061,C,SAND BANK NO 7 REEF,190,13,26.5,143,58,SAND BANK NO. 7,,13061C,FN,PC,O,143.966667,-13.441667,SAND BANK NO 7 REEF,
13062,S,ROSKRUGE REEF,20,13,25,143,37.5,ROSKRUGE,,13062S,FN,PC,,143.625,-13.416667,ROSKRUGE REEF,
13063,S,13063S,1690,13,25,143,49,13-063,REEF PATCHES,13063S,FN,PC,M,143.816667,-13.416667,Reef 13-063,1
13064,S,NORTH KHANDALLA SHOAL,10,13,26,143,41,NORTH KANDALLA SHOAL,,13064S,FN,PC,,143.683333,-13.433333,NORTH KHANDALLA SHOAL,
13065,S,DRAKE SHOAL,40,13,26,143,42,DRAKE SHOALS,,13065S,FN,PC,,143.7,-13.433333,DRAKE SHOAL,
13066,S,SOUTH KHANDALLA SHOAL,10,13,26.5,143,41,SOUTH KANDALLA SHOAL,,13066S,FN,PC,,143.683333,-13.441667,SOUTH KHANDALLA SHOAL,
13067,S,CLAREMONT REEF,1,13,30,143,42.5,CLAREMONT ROCK,,13067S,FN,PC,,143.708333,-13.5,CLAREMONT REEF,
13068,S,QUAKE REEF,10,13,27.5,143,38.5,QUAKE,,13068S,FN,PC,,143.641667,-13.458333,QUAKE REEF,
13069,S,BELL BANK (NORTH),120,13,27.5,143,37,BELL BANK (1),,13069S,FN,PC,,143.616667,-13.458333,BELL BANK (NORTH),
13070,S,BELL BANK (SOUTH),60,13,28,143,37,BELL BANK (2),,13070S,FN,PC,,143.616667,-13.466667,BELL BANK (SOUTH),
13071,S,HEATH REEF,120,13,28.5,143,40.5,HEATH,,13071S,FN,PC,,143.675,-13.475,HEATH REEF,
13072,S,MORRIS ISLAND REEF,1060,13,29,143,44,MORRIS IS,PLANAR,13072S,FN,PC,M,143.733333,-13.483333,Morris Island,1
13073,S,13073S,120,13,28,144,0,13-073,,13073S,FN,PC,,144,-13.466667,13073S,
13074,S,13074S,1160,13,29,144,3,13-074,,13074S,FN,PC,,144.05,-13.483333,13074S,
13075,S,MACDONALD REEF,10,13,32.5,143,39,MACDONALD,,13075S,FN,PC,,143.65,-13.541667,MACDONALD REEF,
13076,S,OGILVIE REEF,2190,13,32.5,143,47.5,OGILVIE,,13076S,FN,PC,,143.791667,-13.541667,Ogilvie Reef,
13077,S,13077S,7380,13,33.5,143,52,13-077,,13077S,FN,PC,,143.866667,-13.558333,13077S,
13078,S,13078S,210,13,38,143,56.5,13-078,,13078S,FN,PC,,143.941667,-13.633333,13078S,
13079,A,NODDY REEF (NO 1),5130,13,41,143,48,NODDY A,,13079A,FN,PC,,143.8,-13.683333,NODDY REEF (NO 1),
13079,B,NODDY REEF (NO 2),250,13,37,143,51,NODDY B,,13079B,FN,PC,,143.85,-13.616667,NODDY REEF (NO 2),
13079,C,NODDY REEF (NO 3),1220,13,36,143,54.5,NODDY C,,13079C,FN,PC,,143.908333,-13.6,NODDY REEF (NO 3),
13080,S,13080S,1030,13,38.5,143,33,13-080,,13080S,FN,PC,,143.55,-13.641667,13080S,
13081,S,FIFE REEF,439,13,39.5,143,43.5,FIFE IS,PLANAR,13081S,FN,PC,I,143.725,-13.658333,Fife Island,1
13082,S,13082S,1,13,40,143,34,13-082,,13082S,FN,PC,,143.566667,-13.666667,13082S,
13083,S,HAY ISLAND REEF,120,13,40,143,41,HAY ISLAND,,13083S,FN,PC,,143.683333,-13.666667,HAY ISLAND REEF,
13084,S,13084S,120,13,42.5,143,49,13-084,,13084S,FN,PC,,143.816667,-13.708333,13084S,
13085,S,FRENCHMAN REEF,160,13,44,143,34,FRENCHMAN,,13085S,FN,PC,,143.566667,-13.733333,FRENCHMAN REEF,
13086,S,POULSEN REEF,10,13,44,143,38,POULSEN ROCK,,13086S,FN,PC,,143.633333,-13.733333,POULSEN REEF,
13087,S,MAGPIE REEF,8060,13,46.5,143,50,MAGPIE,,13087S,FN,PC,,143.833333,-13.775,Magpie Reef,
13088,S,LYTTON REEF,4250,13,45,143,54,LYTTON,,13088S,FN,PC,,143.9,-13.75,LYTTON REEF,
13089,S,13089S,190,13,45.5,143,57,13-089,,13089S,FN,PC,,143.95,-13.758333,13089S,
13090,S,HOLDSWORTH REEF,1,13,45.5,143,36.5,HOLDSWORTH ROCK,,13090S,FN,PC,,143.608333,-13.758333,HOLDSWORTH REEF,
13091,S,WILKIE REEF,120,13,46.5,143,38,WILKIE ISLAND,,13091S,FN,PC,I,143.633333,-13.775,WILKIE REEF,
13092,S,13092S,500,13,46.5,143,33,13-092,,13092S,FN,PC,,143.55,-13.775,13092S,
13093,A,13093A,870,13,45.5,143,59.5,13-093,,13093A,FN,PC,M,143.991667,-13.758333,Reef 13-093,1
13093,B,13093B,660,13,44.5,143,58,13-093,,13093B,FN,PC,,143.966667,-13.741667,13093B,
13093,C,13093C,4310,13,50.5,143,56.5,13-093,,13093C,FN,PC,,143.941667,-13.841667,13093C,
13094,S,HELBY REEF,1,13,48,143,41.5,HELBY ROCK,,13094S,FN,PC,,143.691667,-13.8,HELBY REEF,
13095,S,SULLIVAN SHOAL,160,13,51,143,41,SULLIVAN SHOAL,,13095S,FN,PC,,143.683333,-13.85,SULLIVAN SHOAL,
13096,S,BALLERINA SHOAL,90,13,50.5,143,46.5,BALLERINA SHOAL,,13096S,FN,PC,,143.775,-13.841667,BALLERINA SHOAL,
13097,S,HANNAH ISLAND REEF,190,13,52.5,143,43,HANNAH ISLAND,,13097S,FN,PC,,143.716667,-13.875,HANNAH ISLAND REEF,
13098,S,DAYMAN REEF,1,13,52.5,143,45,DAYMAN ROCK,,13098S,FN,PC,,143.75,-13.875,DAYMAN REEF,
13099,S,OLVER REEF,1,13,53,143,44,OLVER ROCK,,13099S,FN,PC,,143.733333,-13.883333,OLVER REEF,
13100,S,13100S,0,13,52,143,56.5,13-100,,13100S,FN,PC,,143.941667,-13.866667,13100S,
13101,A,RATTLESNAKE REEFS (NO 1),30,13,52.5,143,38,RATTLESNAKE A,,13101A,FN,PC,,143.633333,-13.875,RATTLESNAKE REEFS (NO 1),
13101,B,RATTLESNAKE REEFS (NO 2),20,13,53,143,37.5,RATTLESNAKE B,,13101B,FN,PC,,143.625,-13.883333,RATTLESNAKE REEFS (NO 2),
13101,C,RATTLESNAKE REEFS (NO 3),190,13,54,143,39,RATTLESNAKE C,,13101C,FN,PC,,143.65,-13.9,RATTLESNAKE REEFS (NO 3),
13102,S,13102S,250,13,53,143,36,13-102,,13102S,FN,PC,,143.6,-13.883333,13102S,
13103,S,YULE ROCK REEF,1,13,53.5,143,45.5,YULE ROCK,,13103S,FN,PC,,143.758333,-13.891667,YULE ROCK REEF,
13104,S,KESTREL REEF,40,13,54,143,53.5,KESTREL,,13104S,FN,PC,,143.891667,-13.9,KESTREL REEF,
13105,S,13105S,10,13,55,143,40.5,13-105,,13105S,FN,PC,,143.675,-13.916667,13105S,
13106,S,SIMPSON REEF,1,13,54.5,143,46.5,SIMPSON ROCK,,13106S,FN,PC,,143.775,-13.908333,SIMPSON REEF,
13107,S,PELICAN ISLAND REEF(13107),380,13,55,143,50.5,PELICAN IS,PLANAR,13107S,FN,PC,I,143.841667,-13.916667,Pelican Cay,1
13108,S,HEDGE REEF,15250,13,54.5,143,57.5,HEDGE,,13108S,FN,PC,M,143.958333,-13.908333,Hedge Reef,
13109,S,13109S,10,13,58,143,49,13-109,,13109S,FN,PC,,143.816667,-13.966667,13109S,
13110,S,13110S,150,13,55.5,143,36.5,13-110,,13110S,FN,PC,,143.608333,-13.925,13110S,
13111,S,BURKITT REEF,190,13,56.5,143,45,BURKITT ISLAND,,13111S,FN,PC,,143.75,-13.941667,BURKITT REEF,
13112,S,13112S,250,13,57,143,38.5,13-112,,13112S,FN,PC,,143.641667,-13.95,13112S,
13113,S,IRIS REEF,250,13,58,143,50.5,IRIS,,13113S,FN,PC,,143.841667,-13.966667,IRIS REEF,
13114,S,OBREE REEF,40,13,58.5,143,40.5,OBREE,,13114S,FN,PC,,143.675,-13.975,OBREE REEF,
13115,S,13115S,1,13,59.5,143,42.5,13-115,,13115S,FN,PC,,143.708333,-13.991667,13115S,
13116,S,13116S,2440,13,32.5,144,5.5,13-116,,13116S,FN,PC,,144.091667,-13.541667,13116S,
13117,A,13117A,120,13,35.5,144,6,13-117,,13117A,FN,PC,,144.1,-13.591667,13117A,
13117,B,13117B,190,13,36.5,144,6,13-117,,13117B,FN,PC,,144.1,-13.608333,13117B,
13118,A,CREECH REEF (NORTH),410,13,37.5,144,6.5,CREECH (A),REEF PATCHES,13118A,FN,PC,O,144.108333,-13.625,Creech Reef North,1
13118,B,CREECH REEF (SOUTH),190,13,38.5,144,6.5,CREECH B,,13118B,FN,PC,O,144.108333,-13.641667,CREECH REEF (SOUTH),
13119,S,13119S,1809,13,41,144,10,13-119,LAGOONAL,13119S,FN,PC,O,144.166667,-13.683333,13119S,
13120,S,SAND BANK NO 5 REEF,1560,13,44,144,14,SAND BANK NO 5,,13120S,FN,PC,,144.233333,-13.733333,SAND BANK NO 5 REEF,
13121,S,13121S,310,13,47,144,16,13-121,PLANAR,13121S,FN,PC,O,144.266667,-13.783333,Reef 13-121,1
13122,S,13122S,1659,13,51.5,144,2,13-122,,13122S,FN,PC,,144.033333,-13.858333,13122S,
13123,S,13123S,500,13,51.5,144,8.5,13-123,,13123S,FN,PC,,144.141667,-13.858333,13123S,
13124,S,13124S,1130,13,52,144,5.5,13-124,CRESCENTIC,13124S,FN,PC,M,144.091667,-13.866667,Reef 13-124,1
13125,S,13125S,5880,13,52.5,144,20,STEENE,,13125S,FN,PC,,144.333333,-13.875,13125S,
13126,S,13126S,60,13,54,144,4,13-126,,13126S,FN,PC,,144.066667,-13.9,13126S,
13127,S,RODDA REEF,439,13,55.5,144,22,RODDA,PLANAR,13127S,FN,PC,O,144.366667,-13.925,Rodda Reef,
13128,S,JOAN REEF,120,13,57,144,21,JOAN,PLANAR,13128S,FN,PC,O,144.35,-13.95,JOAN REEF,
13129,S,WILSON REEF(13129),1570,13,57.5,144,24.5,WILSON,LAGOONAL,13129S,FN,PC,O,144.408333,-13.958333,WILSON REEF(13129),
13130,S,DAVIE REEF,560,13,58.5,144,27.5,DAVIE,PLANAR,13130S,FN,PC,O,144.458333,-13.975,Davie Reef,
13131,S,EVES REEF,60,13,57.5,144,34.5,EVES,,13131S,FN,PC,,144.575,-13.958333,EVES REEF,
13132,S,13132S,30,13,58.5,144,33,13-132,,13132S,FN,PC,,144.55,-13.975,13132S,
13133,S,TYDEMAN REEF,1000,13,59,144,31,TYDEMAN,PLANAR,13133S,FN,PC,O,144.516667,-13.983333,Tydeman Reef,
13134,S,13134S,,13,31,143,37,13-134,,13134S,FN,PC,,143.616667,-13.516667,13134S,
13135,S,13135S,,13,33,143,36,13-135,,13135S,FN,PC,,143.6,-13.55,13135S,
13136,S,13136S,,13,34.5,143,35.5,13-136,,13136S,FN,PC,,143.591667,-13.575,13136S,
13137,S,13137S,,13,47,143,35.5,13-137,,13137S,FN,PC,,143.591667,-13.783333,13137S,
13138,S,13138S,,13,47.5,143,33.5,13-138,,13138S,FN,PC,,143.558333,-13.791667,13138S,
13139,S,13139S,,13,49,143,36,13-139,,13139S,FN,PC,,143.6,-13.816667,13139S,
13140,S,13140S,,13,52,143,37,13-140,,13140S,FN,PC,,143.616667,-13.866667,13140S,
13701,S,13701S,,0,0,0,0,13-701,,13701S,,,,0,0,13701S,
13702,S,13702S,,0,0,0,0,13-702,,13702S,,,,0,0,13702S,
13703,S,13703S,,0,0,0,0,13-703,,13703S,,,,0,0,13703S,
13704,S,13704S,,0,0,0,0,13-704,,13704S,,,,0,0,13704S,
13705,S,13705S,,0,0,0,0,13-705,,13705S,,,,0,0,13705S,
13706,S,13706S,,0,0,0,0,13-706,,13706S,,,,0,0,13706S,
13707,S,13707S,,0,0,0,0,13-707,,13707S,,,,0,0,13707S,
13708,S,13708S,,0,0,0,0,13-708,,13708S,,,,0,0,13708S,
13709,S,13709S,,0,0,0,0,13-709,,13709S,,,,0,0,13709S,
13710,S,13710S,,0,0,0,0,13-710,,13710S,,,,0,0,13710S,
13711,S,13711S,,0,0,0,0,13-711,,13711S,,,,0,0,13711S,
13712,S,13712S,,0,0,0,0,13-712,,13712S,,,,0,0,13712S,
13713,S,13713S,,0,0,0,0,13-713,,13713S,,,,0,0,13713S,
13714,S,13714S,,0,0,0,0,13-714,,13714S,,,,0,0,13714S,
13715,S,13715S,,0,0,0,0,13-715,,13715S,,,,0,0,13715S,
13716,S,13716S,,0,0,0,0,13-716,,13716S,,,,0,0,13716S,
13717,S,13717S,,0,0,0,0,13-717,,13717S,,,,0,0,13717S,
13718,S,13718S,,0,0,0,0,13-718,,13718S,,,,0,0,13718S,
13719,S,13719S,,0,0,0,0,13-719,,13719S,,,,0,0,13719S,
13720,S,13720S,,0,0,0,0,13-720,,13720S,,,,0,0,13720S,
13721,S,13721S,,0,0,0,0,13-721,,13721S,,,,0,0,13721S,
13722,S,13722S,,0,0,0,0,13-722,,13722S,,,,0,0,13722S,
13723,S,13723S,,0,0,0,0,13-723,,13723S,,,,0,0,13723S,
14001,S,14001S,190,14,2,143,41,14-001,,14001S,FN,PC,,143.683333,-14.033333,14001S,
14002,S,BEABEY PATCHES,60,14,1,143,49.5,BEABEY PATCHES,,14002S,FN,PC,,143.825,-14.016667,BEABEY PATCHES,
14003,S,GRUB REEF(14003),2880,14,0.5,143,59.5,GRUB,PLANAR,14003S,FN,PC,M,143.991667,-14.008333,Grub Reef (14-003),1
14004,S,KEAST SHOAL,20,14,3,143,56,KEAST SHOAL,,14004S,FN,PC,,143.933333,-14.05,KEAST SHOAL,
14005,S,CAMERON SHOAL,20,14,3.5,143,56,CAMERON SHOAL,,14005S,FN,PC,,143.933333,-14.058333,CAMERON SHOAL,
14006,S,FAHEY REEF,20,14,4,143,51.5,FAHEY,,14006S,FN,PC,,143.858333,-14.066667,FAHEY REEF,
14007,S,TAIWAN SHOAL,30,14,4,143,55.5,TAIWAN SHOAL,,14007S,FN,PC,,143.925,-14.066667,TAIWAN SHOAL,
14008,S,EDEN REEF,60,14,5,143,55,EDEN,,14008S,FN,PC,,143.916667,-14.083333,EDEN REEF,
14009,S,CLARK SHOAL,40,14,8,143,56,CLARK SHOAL,,14009S,FN,PC,,143.933333,-14.133333,CLARK SHOAL,
14010,S,14010S,979,14,8,143,42,14-010,,14010S,FN,PC,,143.7,-14.133333,14010S,
14011,S,OLIVE PATCH,30,14,11,143,56,OLIVE PATCH,,14011S,FN,PC,,143.933333,-14.183333,OLIVE PATCH,
14012,S,CLIFF ISLANDS REEF (WEST),250,14,13.5,143,46.5,CLIFF ISLANDS (WEST),,14012S,FN,PC,,143.775,-14.225,CLIFF ISLANDS REEF (WEST),
14013,S,CLIFF ISLANDS REEF (EAST),20,14,13.5,143,47.5,CLIFF ISLANDS (EAST),,14013S,FN,PC,,143.791667,-14.225,CLIFF ISLANDS REEF (EAST),
14014,S,14014S,410,14,15.5,143,43.5,14-014,,14014S,FN,PC,,143.725,-14.258333,14014S,
14015,S,JUNE REEF,60,14,17.5,143,46.5,JUNE,,14015S,FN,PC,,143.775,-14.291667,JUNE REEF,
14016,S,CORBETT REEF,20750,14,0,144,6.5,CORBETT,,14016S,FN,PC,M,144.108333,-14,Corbett Reef,
14017,S,CLACK REEF,1190,14,4,144,14.5,CLACK,PLANAR,14017S,FN,PC,I,144.241667,-14.066667,Clack Reef,
14018,S,KING ISLAND REEF,219,14,6,144,19.5,KING ISLAND,,14018S,FN,PC,,144.325,-14.1,KING ISLAND REEF,
14019,S,AYLEN PATCH,60,14,6.5,144,29,AYLEN PATCH,,14019S,FN,PC,,144.483333,-14.108333,AYLEN PATCH,
14020,S,OSWALD SHOAL,40,14,6.5,144,29.5,OSWALD SHOAL,,14020S,FN,PC,,144.491667,-14.108333,OSWALD SHOAL,
14021,S,FLINDERS ROCK,20,14,7,144,13.5,FLINDERS ROCK,,14021S,FN,PC,,144.225,-14.116667,FLINDERS ROCK,
14022,S,WHARTON REEF,0,14,7.5,144,0,WHARTON,,14022S,FN,PC,,144,-14.125,WHARTON REEF,
14023,S,ATKINSON REEF,30,14,7.5,144,18,ATKINSON,,14023S,FN,PC,,144.3,-14.125,ATKINSON REEF,
14024,S,CHANNEL ROCKS REEF,1,14,8,144,29,CHANNEL ROCKS,,14024S,FN,PC,,144.483333,-14.133333,CHANNEL ROCKS REEF,
14025,S,BOULDER ROCK REEF,120,14,9,144,29,BOULDER ROCK,,14025S,FN,PC,,144.483333,-14.15,BOULDER ROCK REEF,
14026,A,STANLEY ISLAND REEF (NO 1),120,14,9.5,144,13,STANLEY ISLAND A,,14026A,FN,PC,,144.216667,-14.158333,STANLEY ISLAND REEF (NO 1),
14026,B,STANLEY ISLAND REEF (NO 2),90,14,8,144,14.5,STANLEY ISLAND B,,14026B,FN,PC,,144.241667,-14.133333,STANLEY ISLAND REEF (NO 2),
14026,C,STANLEY ISLAND REEF (NO 3),40,14,9,144,14.5,STANLEY ISLAND C,,14026C,FN,PC,,144.241667,-14.15,STANLEY ISLAND REEF (NO 3),
14026,D,STANLEY ISLAND REEF (NO 4),20,14,10,144,14,STANLEY ISLAND D,,14026D,FN,PC,,144.233333,-14.166667,STANLEY ISLAND REEF (NO 4),
14026,E,STANLEY ISLAND REEF (NO 5),40,14,10.5,144,13,STANLEY ISLAND E,,14026E,FN,PC,,144.216667,-14.175,STANLEY ISLAND REEF (NO 5),
14027,S,CAPE ROCK REEF(14027),1,14,10,144,29,CAPE ROCK (14027),,14027S,FN,PC,,144.483333,-14.166667,CAPE ROCK REEF(14027),
14028,S,14028S,5630,14,10.5,144,44.5,14-028,,14028S,FN,CL,,144.741667,-14.175,14028S,
14029,S,MACLEAR REEF,60,14,12.5,144,14.5,MACLEAR ISLAND,,14029S,FN,PC,,144.241667,-14.208333,MACLEAR REEF,
14030,S,SENTRY REEF,1,14,12,144,16.5,SENTRY ROCK,,14030S,FN,PC,,144.275,-14.2,SENTRY REEF,
14031,S,BLACKWOOD REEF,90,14,13,144,13.5,BLACKWOOD ISLAND,,14031S,FN,PC,,144.225,-14.216667,BLACKWOOD REEF,
14032,S,DENHAM REEF,60,14,13.5,144,16,DENHAM ISLAND,,14032S,FN,PC,,144.266667,-14.225,DENHAM REEF,
14033,A,ROCKY ISLETS REEF (NORTH),40,14,15.5,144,21,ROCKY ISLETS A,,14033A,FN,PC,,144.35,-14.258333,ROCKY ISLETS REEF (NORTH),
14033,B,ROCKY ISLETS REEF (SOUTH),20,14,16,144,21.5,ROCKY ISLETS B,,14033B,FN,PC,,144.358333,-14.266667,ROCKY ISLETS REEF (SOUTH),
14034,S,14034S,19210,14,3,144,46,SCOOTERBOOT,,14034S,FN,CL,,144.766667,-14.05,14034S,
14035,S,14035S,120,14,5,144,40,14-035,,14035S,FN,CL,,144.666667,-14.083333,14035S,
14036,S,PIPON SHOALS,40,14,5.5,144,32,PIPON SHOAL,,14036S,FN,CL,,144.533333,-14.091667,PIPON SHOALS,
14037,S,MELANIE PATCHES,80,14,5.5,144,34.5,MELANIE PATCHES,,14037S,FN,CL,,144.575,-14.091667,MELANIE PATCHES,
14038,S,PIPON REEF,390,14,7,144,31.5,PIPON ISLANDS,,14038S,FN,CL,,144.525,-14.116667,PIPON REEF,
14039,S,NORTH WARDEN REEF,1720,14,9,144,38.5,N. WARDEN,,14039S,FN,CL,,144.641667,-14.15,NORTH WARDEN REEF,
14040,S,SINGLETON PATCH,30,14,9.5,144,36,SINGLETON SHOAL,,14040S,FN,CL,,144.6,-14.158333,SINGLETON PATCH,
14041,S,WEDGE ROCKS REEF,1,14,9.5,144,31.5,WEDGE ROCKS,,14041S,FN,CL,,144.525,-14.158333,WEDGE ROCKS REEF,
14042,A,FLINDERS ISLAND REEF (NO 1),120,14,10.5,144,16.5,FLINDERS ISLAND A,,14042A,FN,PC,,144.275,-14.175,FLINDERS ISLAND REEF (NO 1),
14042,B,FLINDERS ISLAND REEF (NO 2),90,14,11.5,144,15.5,FLINDERS ISLAND B,,14042B,FN,PC,,144.258333,-14.191667,FLINDERS ISLAND REEF (NO 2),
14042,C,FLINDERS ISLAND REEF (NO 3),150,14,10,144,14.5,FLINDERS ISLAND C,,14042C,FN,PC,,144.241667,-14.166667,FLINDERS ISLAND REEF (NO 3),
14043,S,14043S,1620,14,10.5,144,49,14-043,PLANAR,14043S,FN,CL,O,144.816667,-14.175,14043S,
14044,S,HALES REEF,1,14,11,144,32.5,HALES ISLAND,,14044S,FN,CL,,144.541667,-14.183333,HALES REEF,
14045,S,SAND BANK NO 1 REEF,530,14,11.5,144,55,SANDBANK NO.1,PLANAR,14045S,FN,PC,O,144.916667,-14.191667,Sand bank No.1,1
14046,S,14046S,40,14,12,144,51.5,14-046,,14046S,FN,CL,,144.858333,-14.2,14046S,
14047,S,14047S,1340,14,12.5,144,57.5,14-047,,14047S,FN,CL,,144.958333,-14.208333,14047S,
14048,S,BROOMFIELD ROCK REEF,1,14,13.5,144,39.5,BROOMFIELD ROCK,,14048S,FN,CL,,144.658333,-14.225,BROOMFIELD ROCK REEF,
14049,S,14049S,60,14,13.5,144,58,14-049,,14049S,FN,CL,,144.966667,-14.225,14049S,
14050,S,ROCKY POINT ISLAND REEF,1,14,14,144,34.5,ROCKY POINT ISLAND,,14050S,FN,CL,,144.575,-14.233333,ROCKY POINT ISLAND REEF,
14051,S,SOUTH WARDEN REEF,13650,14,16,144,43.5,SOUTH WARDEN,,14051S,FN,CL,,144.725,-14.266667,SOUTH WARDEN REEF,
14052,S,UNISON REEF,90,14,18,144,41.5,UNISON,,14052S,FN,CL,,144.691667,-14.3,UNISON REEF,
14053,S,14053S,780,14,18.5,144,47.5,14-053,,14053S,FN,CL,,144.791667,-14.308333,14053S,
14054,S,STAPLETON REEF,480,14,19.5,144,51.5,STAPLETON IT,PLANAR,14054S,FN,CL,M,144.858333,-14.325,Stapleton Reef,
14055,S,MUNRO REEF,1630,14,19,144,44.5,MUNRO,,14055S,FN,CL,,144.741667,-14.316667,MUNRO REEF,
